id1,id2,FieldOfStudyName,distance
terms96,terms98,comp,0.09899494978758513
terms96,terms99,comp,0.014142135307629831
terms96,terms100,comp,0.13892444094565493
terms97,terms98,comp,0.09055385120859058
terms97,terms99,comp,0.07071067680156576
terms97,terms100,comp,0.09848857827516828
terms98,terms99,comp,0.09999999776482582
terms98,terms100,comp,0.05000000074505806
terms99,terms100,comp,0.13601470355357723
terms101,terms102,soc,0.009999997913837433
terms101,terms103,soc,0.04000002145767212
terms101,terms104,soc,0.03999999165534973
terms101,terms105,soc,0.06324554589952064
terms101,terms106,soc,0.08062257267750562
terms101,terms107,soc,0.028284278517794373
terms101,terms108,soc,0.07211102906352092
terms101,terms109,soc,0.022360661782193827
terms101,terms110,soc,0.29154758880066234
terms101,terms111,soc,0.18110769501217028
terms101,terms112,soc,0.09433982283526653
terms101,terms113,soc,0.08062257267750562
terms101,terms114,soc,0.15033295472406513
terms101,terms115,soc,0.09848858130113622
terms101,terms116,soc,0.014142148478528578
terms101,terms117,soc,0.06403123774325978
terms101,terms118,soc,0.05385163130286383
terms101,terms119,soc,0.0
terms101,terms120,soc,0.13038404318972535
terms101,terms121,soc,0.12083045873086419
terms101,terms122,soc,0.050990193996209056
terms101,terms123,soc,0.10770329027648862
terms101,terms124,soc,0.0721110197646345
terms101,terms125,soc,0.13038404690404296
terms101,terms126,soc,0.031622778250940134
terms101,terms127,soc,0.21189619565259613
terms101,terms128,soc,0.07211103629599072
terms101,terms129,soc,0.06082762731176561
terms101,terms130,soc,0.07615772642145402
terms101,terms131,soc,0.24596746952817464
terms101,terms132,soc,0.06403123628877816
terms101,terms133,soc,0.10770330203656432
terms101,terms134,soc,0.12206554930892566
terms101,terms135,soc,0.1565247590913857
terms101,terms136,soc,0.05000000074505806
terms101,terms137,soc,0.1118033982085893
terms101,terms138,soc,0.12083045873086419
terms101,terms139,soc,0.16031219171936859
terms101,terms140,soc,0.06403123628877816
terms101,terms141,soc,0.1004987504434244
terms101,terms142,soc,0.13038404576117588
terms101,terms143,soc,0.04123104765470799
terms101,terms144,soc,0.10049875600363004
terms101,terms145,soc,0.15297058052744547
terms101,terms146,soc,0.07211102906352092
terms101,terms147,soc,0.04000000283122063
terms101,terms148,soc,0.08944271710079141
terms101,terms149,soc,0.042426411191244906
terms101,terms150,soc,0.08944271710079102
terms102,terms103,soc,0.041231076567208175
terms102,terms104,soc,0.04123104765470799
terms102,terms105,soc,0.07280109035751822
terms102,terms106,soc,0.08602324728320726
terms102,terms107,soc,0.02236069010420105
terms102,terms108,soc,0.07810249906762336
terms102,terms109,soc,0.019999980926513672
terms102,terms110,soc,0.2927456173317283
terms102,terms111,soc,0.18248286784931578
terms102,terms112,soc,0.10000000968575518
terms102,terms113,soc,0.08602324728320726
terms102,terms114,soc,0.14999999105930328
terms102,terms115,soc,0.1077032978859485
terms102,terms116,soc,0.010000020265579224
terms102,terms117,soc,0.0721110197646345
terms102,terms118,soc,0.058309502311965744
terms102,terms119,soc,0.009999997913837433
terms102,terms120,soc,0.12999999523162842
terms102,terms121,soc,0.11704699887803968
terms102,terms122,soc,0.060827622412294634
terms102,terms123,soc,0.10440305972256136
terms102,terms124,soc,0.08062257036717863
terms102,terms125,soc,0.1389244371915234
terms102,terms126,soc,0.036055513498550844
terms102,terms127,soc,0.21540658608712956
terms102,terms128,soc,0.06403125636062466
terms102,terms129,soc,0.06000000238418579
terms102,terms130,soc,0.08062257267750562
terms102,terms131,soc,0.2416609122205057
terms102,terms132,soc,0.05656853727925168
terms102,terms133,soc,0.11704700237904499
terms102,terms134,soc,0.12806247665010398
terms102,terms135,soc,0.16552945257323326
terms102,terms136,soc,0.05999999865889549
terms102,terms137,soc,0.11401754126834145
terms102,terms138,soc,0.11704699887803968
terms102,terms139,soc,0.1599999964237213
terms102,terms140,soc,0.05656853727925168
terms102,terms141,soc,0.10198038433946867
terms102,terms142,soc,0.13601470136246696
terms102,terms143,soc,0.03999999165534973
terms102,terms144,soc,0.11045360770304395
terms102,terms145,soc,0.16278819900417707
terms102,terms146,soc,0.07810249906762336
terms102,terms147,soc,0.05000000074505806
terms102,terms148,soc,0.09848857449270934
terms102,terms149,soc,0.050000002980232244
terms102,terms150,soc,0.08544003619746005
terms103,terms104,soc,0.08000001311302185
terms103,terms105,soc,0.08485281447995559
terms103,terms106,soc,0.04999998509884485
terms103,terms107,soc,0.028284278517794373
terms103,terms108,soc,0.04472135355239786
terms103,terms109,soc,0.06082762731176561
terms103,terms110,soc,0.3313608458749818
terms103,terms111,soc,0.2209072339560406
terms103,terms112,soc,0.06403123774325978
terms103,terms113,soc,0.11704701351859904
terms103,terms114,soc,0.19026298829443303
terms103,terms115,soc,0.12041595995700129
terms103,terms116,soc,0.031622777072899975
terms103,terms117,soc,0.09433982283526653
terms103,terms118,soc,0.09219544796707038
terms103,terms119,soc,0.04000002145767212
terms103,terms120,soc,0.17029388019726138
terms103,terms121,soc,0.15811390244608292
terms103,terms122,soc,0.0707106870748605
terms103,terms123,soc,0.1456022124409269
terms103,terms124,soc,0.10000000968575518
terms103,terms125,soc,0.15556350418899384
terms103,terms126,soc,0.07071070077258584
terms103,terms127,soc,0.25000001534819616
terms103,terms128,soc,0.05999999865889549
terms103,terms129,soc,0.10049877972716337
terms103,terms130,soc,0.042426390117827194
terms103,terms131,soc,0.28231189583981264
terms103,terms132,soc,0.09433982184806669
terms103,terms133,soc,0.09999999776482582
terms103,terms134,soc,0.09219542412726882
terms103,terms135,soc,0.1780449503836033
terms103,terms136,soc,0.06403125636062466
terms103,terms137,soc,0.1513274801237592
terms103,terms138,soc,0.15811390244608292
terms103,terms139,soc,0.2002498616999134
terms103,terms140,soc,0.09433982184806669
terms103,terms141,soc,0.1403567040507896
terms103,terms142,soc,0.16552947102758095
terms103,terms143,soc,0.08062259023599044
terms103,terms144,soc,0.10440306329074231
terms103,terms145,soc,0.1655294584246131
terms103,terms146,soc,0.04472135355239786
terms103,terms147,soc,0.0565685596697661
terms103,terms148,soc,0.11313709563192713
terms103,terms149,soc,0.031622787675266884
terms103,terms150,soc,0.12649112478416294
terms104,terms105,soc,0.0632455553238409
terms104,terms106,soc,0.1170469855105727
terms104,terms107,soc,0.06324555532384
terms104,terms108,soc,0.1077032916600268
terms104,terms109,soc,0.022360688438201326
terms104,terms110,soc,0.2517935686755434
terms104,terms111,soc,0.1414213567641451
terms104,terms112,soc,0.13000000468813455
terms104,terms113,soc,0.050000002980232244
terms104,terms114,soc,0.11045360938940173
terms104,terms115,soc,0.09000000730156898
terms104,terms116,soc,0.05099020641623046
terms104,terms117,soc,0.05000000074505806
terms104,terms118,soc,0.022360675110198135
terms104,terms119,soc,0.03999999165534973
terms104,terms120,soc,0.0905538547054013
terms104,terms121,soc,0.08602325832614043
terms104,terms122,soc,0.05830952020066176
terms104,terms123,soc,0.07211102699710169
terms104,terms124,soc,0.05999999865889549
terms104,terms125,soc,0.11401754584255544
terms104,terms126,soc,0.014142130039275731
terms104,terms127,soc,0.17464249414148678
terms104,terms128,soc,0.10000000968575518
terms104,terms129,soc,0.022360688438201326
terms104,terms130,soc,0.11401752885261798
terms104,terms131,soc,0.21095023053218365
terms104,terms132,soc,0.04999999888241291
terms104,terms133,soc,0.1280624911949195
terms104,terms134,soc,0.1565247440973813
terms104,terms135,soc,0.14317821510795517
terms104,terms136,soc,0.06403123774325978
terms104,terms137,soc,0.07280110622046344
terms104,terms138,soc,0.08602325832614043
terms104,terms139,soc,0.12041595036657708
terms104,terms140,soc,0.04999999888241291
terms104,terms141,soc,0.060827627924199525
terms104,terms142,soc,0.09899495242176348
terms104,terms143,soc,0.009999997913837433
terms104,terms144,soc,0.11180340220699103
terms104,terms145,soc,0.15033295794549953
terms104,terms146,soc,0.1077032916600268
terms104,terms147,soc,0.05656853859634087
terms104,terms148,soc,0.08000000193715096
terms104,terms149,soc,0.07615772642145402
terms104,terms150,soc,0.056568546498874654
terms105,terms106,soc,0.09219541806629998
terms105,terms107,soc,0.08944271376879033
terms105,terms108,soc,0.08246209530941598
terms105,terms109,soc,0.06999999657273293
terms105,terms110,soc,0.2716615659674566
terms105,terms111,soc,0.16492423579461254
terms105,terms112,soc,0.10049875007274416
terms105,terms113,soc,0.0538516575900877
terms105,terms114,soc,0.14764823789909592
terms105,terms115,soc,0.03605552589706662
terms105,terms116,soc,0.07615772837807203
terms105,terms117,soc,0.022360688438201326
terms105,terms118,soc,0.050000000000000024
terms105,terms119,soc,0.06324554589952064
terms105,terms120,soc,0.1303840583327121
terms105,terms121,soc,0.14212671383321074
terms105,terms122,soc,0.014142127405096473
terms105,terms123,soc,0.1280624911949195
terms105,terms124,soc,0.02000001072883606
terms105,terms125,soc,0.0707106897090383
terms105,terms126,soc,0.05099019618798088
terms105,terms127,soc,0.1802775782381343
terms105,terms128,soc,0.13416407731718705
terms105,terms129,soc,0.08062258515327358
terms105,terms130,soc,0.09486830294573419
terms105,terms131,soc,0.2624881016611875
terms105,terms132,soc,0.11180339837518989
terms105,terms133,soc,0.07211102699710169
terms105,terms134,soc,0.1204159206671991
terms105,terms135,soc,0.09433982244038659
terms105,terms136,soc,0.022360661782193827
terms105,terms137,soc,0.09848859453974326
terms105,terms138,soc,0.14212671383321074
terms105,terms139,soc,0.15652477075338905
terms105,terms140,soc,0.11180339837518989
terms105,terms141,soc,0.09433982086086688
terms105,terms142,soc,0.0905538695154231
terms105,terms143,soc,0.07280109854484462
terms105,terms144,soc,0.050000000000000024
terms105,terms145,soc,0.0905538497687297
terms105,terms146,soc,0.08246209530941598
terms105,terms147,soc,0.028284254810192946
terms105,terms148,soc,0.02828428115197179
terms105,terms149,soc,0.0583095003953194
terms105,terms150,soc,0.11661904487349871
terms106,terms107,soc,0.07810248714326118
terms106,terms108,soc,0.009999990463256836
terms106,terms109,soc,0.10295627884601613
terms106,terms110,soc,0.3601388484201502
terms106,terms111,soc,0.2507987094874092
terms106,terms112,soc,0.014142148478528578
terms106,terms113,soc,0.13999998569488525
terms106,terms114,soc,0.22561026792562935
terms106,terms115,soc,0.12083044747765116
terms106,terms116,soc,0.07810247617284721
terms106,terms117,soc,0.11045359454943651
terms106,terms118,soc,0.12165522645156952
terms106,terms119,soc,0.08062257267750562
terms106,terms120,soc,0.20615526989658636
terms106,terms121,soc,0.2012461118107794
terms106,terms122,soc,0.08062256066380517
terms106,terms123,soc,0.18788293124048522
terms106,terms124,soc,0.111803382881385
terms106,terms125,soc,0.15652474576338185
terms106,terms126,soc,0.10440305972256136
terms106,terms127,soc,0.27166154190117126
terms106,terms128,soc,0.10440305829529264
terms106,terms129,soc,0.13928387858876282
terms106,terms130,soc,0.009999997913837433
terms106,terms131,soc,0.3264965413435778
terms106,terms132,soc,0.14212669312647994
terms106,terms133,soc,0.06708202199859287
terms106,terms134,soc,0.042426403288711056
terms106,terms135,soc,0.17204649456641452
terms106,terms136,soc,0.07071067074295627
terms106,terms137,soc,0.18110769542355984
terms106,terms138,soc,0.2012461118107794
terms106,terms139,soc,0.23537203559310382
terms106,terms140,soc,0.14212669312647994
terms106,terms141,soc,0.17262675231000066
terms106,terms142,soc,0.1824828672368819
terms106,terms143,soc,0.12083044593611482
terms106,terms144,soc,0.08485279077235473
terms106,terms145,soc,0.14866067750972095
terms106,terms146,soc,0.009999990463256836
terms106,terms147,soc,0.06999999284744263
terms106,terms148,soc,0.1170469842374804
terms106,terms149,soc,0.04123104765470799
terms106,terms150,soc,0.1699999930227505
terms107,terms108,soc,0.0721110228642636
terms107,terms109,soc,0.04123104855822376
terms107,terms110,soc,0.31400637426662226
terms107,terms111,soc,0.20396078329072806
terms107,terms112,soc,0.09219544635081253
terms107,terms113,soc,0.10816654256207174
terms107,terms114,soc,0.1702938655405706
terms107,terms115,soc,0.12529964802065433
terms107,terms116,soc,0.014142130039275731
terms107,terms117,soc,0.09219544635081253
terms107,terms118,soc,0.08062257082924387
terms107,terms119,soc,0.028284278517794373
terms107,terms120,soc,0.15033296984002523
terms107,terms121,soc,0.1334166503637843
terms107,terms122,soc,0.07615773180215406
terms107,terms123,soc,0.12165525523596508
terms107,terms124,soc,0.10000000000000005
terms107,terms125,soc,0.1581138872493638
terms107,terms126,soc,0.058309529783892214
terms107,terms127,soc,0.2376972908056806
terms107,terms128,soc,0.044721363548398035
terms107,terms129,soc,0.08062259069805575
terms107,terms130,soc,0.0707106686356156
terms107,terms131,soc,0.25632011426053936
terms107,terms132,soc,0.06708204115759422
terms107,terms133,soc,0.12165524972406
terms107,terms134,soc,0.12041593180446623
terms107,terms135,soc,0.18357560263691577
terms107,terms136,soc,0.07280110212680031
terms107,terms137,soc,0.13601471450912886
terms107,terms138,soc,0.1334166503637843
terms107,terms139,soc,0.18027757100566688
terms107,terms140,soc,0.06708204115759422
terms107,terms141,soc,0.12369317368365473
terms107,terms142,soc,0.1581138891342284
terms107,terms143,soc,0.060827627924199525
terms107,terms144,soc,0.12041594232299588
terms107,terms145,soc,0.1772004493980279
terms107,terms146,soc,0.0721110228642636
terms107,terms147,soc,0.06324555885796139
terms107,terms148,soc,0.11661904040132352
terms107,terms149,soc,0.050990197649156875
terms107,terms150,soc,0.1019803989512594
terms108,terms109,soc,0.09433979756294794
terms108,terms110,soc,0.35014282384450385
terms108,terms111,soc,0.2408318865022022
terms108,terms112,soc,0.022360688438201326
terms108,terms113,soc,0.12999999523162842
terms108,terms114,soc,0.2158703252435852
terms108,terms115,soc,0.11180339554298875
terms108,terms116,soc,0.07071066600143704
terms108,terms117,soc,0.10049875007274416
terms108,terms118,soc,0.11180338421418552
terms108,terms119,soc,0.07211102906352092
terms108,terms120,soc,0.19646882492781192
terms108,terms121,soc,0.19235384299883748
terms108,terms122,soc,0.07071067074295627
terms108,terms123,soc,0.17888543586758254
terms108,terms124,soc,0.10198038360887918
terms108,terms125,soc,0.14764822654521342
terms108,terms126,soc,0.09486833357478011
terms108,terms127,soc,0.261725043776262
terms108,terms128,soc,0.10198038799241811
terms108,terms129,soc,0.13000000468813455
terms108,terms130,soc,0.014142127405096473
terms108,terms131,soc,0.3176475990241374
terms108,terms132,soc,0.13453623718671925
terms108,terms133,soc,0.06324554236539963
terms108,terms134,soc,0.049999989569187164
terms108,terms135,soc,0.16401219179758142
terms108,terms136,soc,0.06082762731176561
terms108,terms137,soc,0.17117242984516406
terms108,terms138,soc,0.19235384299883748
terms108,terms139,soc,0.2256102824562412
terms108,terms140,soc,0.13453623718671925
terms108,terms141,soc,0.16278820266566127
terms108,terms142,soc,0.17262676568961766
terms108,terms143,soc,0.11180339387698812
terms108,terms144,soc,0.07810248141956583
terms108,terms145,soc,0.14212670007240824
terms108,terms146,soc,0.0
terms108,terms147,soc,0.06000000238418579
terms108,terms148,soc,0.10770329027648862
terms108,terms149,soc,0.031622777072899975
terms108,terms150,soc,0.16124515644458026
terms109,terms110,soc,0.272946894149572
terms109,terms111,soc,0.16278821662506993
terms109,terms112,soc,0.11661903209585732
terms109,terms113,soc,0.0707106870748605
terms109,terms114,soc,0.1300000101327896
terms109,terms115,soc,0.10198039749008075
terms109,terms116,soc,0.030000001192092896
terms109,terms117,soc,0.0632455553238409
terms109,terms118,soc,0.04242640592288884
terms109,terms119,soc,0.022360661782193827
terms109,terms120,soc,0.11000001430511475
terms109,terms121,soc,0.09848859529623498
terms109,terms122,soc,0.060827622412294634
terms109,terms123,soc,0.0854400501498521
terms109,terms124,soc,0.07280109854484462
terms109,terms125,soc,0.13000000554781738
terms109,terms126,soc,0.022360688438207845
terms109,terms127,soc,0.19697716714122265
terms109,terms128,soc,0.07810249906762336
terms109,terms129,soc,0.04000002145767212
terms109,terms130,soc,0.09848855520216793
terms109,terms131,soc,0.2236068077459818
terms109,terms132,soc,0.044721365214398325
terms109,terms133,soc,0.1252996382094068
terms109,terms134,soc,0.14422202713075324
terms109,terms135,soc,0.15811388889862046
terms109,terms136,soc,0.06324554589952064
terms109,terms137,soc,0.09486834653322299
terms109,terms138,soc,0.09848859529623498
terms109,terms139,soc,0.14000001549720764
terms109,terms140,soc,0.044721365214398325
terms109,terms141,soc,0.08246212512543122
terms109,terms142,soc,0.12041595593521154
terms109,terms143,soc,0.02000001072883606
terms109,terms144,soc,0.11401753865450485
terms109,terms145,soc,0.16031218939559766
terms109,terms146,soc,0.09433979756294794
terms109,terms147,soc,0.053851641679402096
terms109,terms148,soc,0.09219544675487758
terms109,terms149,soc,0.06403123017995699
terms109,terms150,soc,0.06708205531859852
terms110,terms111,soc,0.11045361191894136
terms110,terms112,soc,0.3705401526691263
terms110,terms113,soc,0.22022715603058526
terms110,terms114,soc,0.14560220092749734
terms110,terms115,soc,0.25709920501126576
terms110,terms116,soc,0.30265493304527896
terms110,terms117,soc,0.2507987256036792
terms110,terms118,soc,0.24020825460211584
terms110,terms119,soc,0.29154758880066234
terms110,terms120,soc,0.16492422404890958
terms110,terms121,soc,0.19697715220050854
terms110,terms122,soc,0.2807133797020732
terms110,terms123,soc,0.20248456821466287
terms110,terms124,soc,0.25179356734399183
terms110,terms125,soc,0.2340939982334889
terms110,terms126,soc,0.26076808880804286
terms110,terms127,soc,0.09848857279060265
terms110,terms128,soc,0.3420526429187043
terms110,terms129,soc,0.23345234234860424
terms110,terms130,soc,0.3599999863654375
terms110,terms131,soc,0.15652476325638665
terms110,terms132,soc,0.2624880979002476
terms110,terms133,soc,0.3373425690341829
terms110,terms134,soc,0.39204590244932025
terms110,terms135,soc,0.24596747785817696
terms110,terms136,soc,0.2906888303212631
terms110,terms137,soc,0.18027755819386754
terms110,terms138,soc,0.19697715220050854
terms110,terms139,soc,0.13601470314274408
terms110,terms140,soc,0.2624880979002476
terms110,terms141,soc,0.1910497315699365
terms110,terms142,soc,0.18439088158985237
terms110,terms143,soc,0.2531797803100007
terms110,terms144,soc,0.30805844781272707
terms110,terms145,soc,0.28635641005152945
terms110,terms146,soc,0.35014282384450385
terms110,terms147,soc,0.2901723560208895
terms110,terms148,soc,0.2549509769216415
terms110,terms149,soc,0.3199999947100878
terms110,terms150,soc,0.221359433031078
terms111,terms112,soc,0.2617250520317514
terms111,terms113,soc,0.11180339887498954
terms111,terms114,soc,0.04242640592288884
terms111,terms115,soc,0.15652476242338653
terms111,terms116,soc,0.19235385258543425
terms111,terms117,soc,0.14317821146535734
terms111,terms118,soc,0.1300000101327896
terms111,terms119,soc,0.18110769501217028
terms111,terms120,soc,0.058309515089605635
terms111,terms121,soc,0.09899494320214014
terms111,terms122,soc,0.17262676698441917
terms111,terms123,soc,0.09999999776482582
terms111,terms124,soc,0.1456021981131035
terms111,terms125,soc,0.1421267058388393
terms111,terms126,soc,0.15033295472406513
terms111,terms127,soc,0.053851646521782544
terms111,terms128,soc,0.2340940104870006
terms111,terms129,soc,0.12369315832388936
terms111,terms130,soc,0.2501999053890869
terms111,terms131,soc,0.136014703827466
terms111,terms132,soc,0.15652475825838524
terms111,terms133,soc,0.2340940104870006
terms111,terms134,soc,0.28442923904707607
terms111,terms135,soc,0.1627882090732587
terms111,terms136,soc,0.18248286846174974
terms111,terms137,soc,0.06999999284744263
terms111,terms138,soc,0.09899494320214014
terms111,terms139,soc,0.036055508332502734
terms111,terms140,soc,0.15652475825838524
terms111,terms141,soc,0.08062257544989779
terms111,terms142,soc,0.08602324511792614
terms111,terms143,soc,0.14317821068480066
terms111,terms144,soc,0.20615529212307046
terms111,terms145,soc,0.19849432253345303
terms111,terms146,soc,0.2408318865022022
terms111,terms147,soc,0.18110769542355984
terms111,terms148,soc,0.15231546360430812
terms111,terms149,soc,0.21023795412235594
terms111,terms150,soc,0.11661903209585732
terms112,terms113,soc,0.15033296959222262
terms112,terms114,soc,0.237697290178784
terms112,terms115,soc,0.12649111300376054
terms112,terms116,soc,0.0921954382695233
terms112,terms117,soc,0.12000000476837158
terms112,terms118,soc,0.1334166362630575
terms112,terms119,soc,0.09433982283526653
terms112,terms120,soc,0.2184033043335669
terms112,terms121,soc,0.21470911643883453
terms112,terms122,soc,0.09000000357627869
terms112,terms123,soc,0.20124612430578287
terms112,terms124,soc,0.12041595036657708
terms112,terms125,soc,0.16155495063365183
terms112,terms126,soc,0.11704701224550704
terms112,terms127,soc,0.280713385275808
terms112,terms128,soc,0.11704699569530963
terms112,terms129,soc,0.1523154758331728
terms112,terms130,soc,0.022360685106208335
terms112,terms131,soc,0.34000000401454816
terms112,terms132,soc,0.15620499694281037
terms112,terms133,soc,0.06403123483429655
terms112,terms134,soc,0.028284254810192946
terms112,terms135,soc,0.17492856379639535
terms112,terms136,soc,0.08000001311302185
terms112,terms137,soc,0.19235385316644008
terms112,terms138,soc,0.21470911643883453
terms112,terms139,soc,0.2473863464637939
terms112,terms140,soc,0.15620499694281037
terms112,terms141,soc,0.18439089593414076
terms112,terms142,soc,0.1910497437568494
terms112,terms143,soc,0.13416408231518845
terms112,terms144,soc,0.08602324511792614
terms112,terms145,soc,0.14866069404867108
terms112,terms146,soc,0.022360688438201326
terms112,terms147,soc,0.08062259023599044
terms112,terms148,soc,0.12369317368365473
terms112,terms149,soc,0.0538516575900877
terms112,terms150,soc,0.18357560730429423
terms113,terms114,soc,0.09433981019910691
terms113,terms115,soc,0.058309523395071845
terms113,terms116,soc,0.09433982283526653
terms113,terms117,soc,0.031622777072899975
terms113,terms118,soc,0.02828428115197179
terms113,terms119,soc,0.08062257267750562
terms113,terms120,soc,0.07810249906762336
terms113,terms121,soc,0.0984885822467506
terms113,terms122,soc,0.06082762731176561
terms113,terms123,soc,0.08544003968555804
terms113,terms124,soc,0.0360555114321318
terms113,terms125,soc,0.07000000029802322
terms113,terms126,soc,0.04999999403953588
terms113,terms127,soc,0.1334166418475039
terms113,terms128,soc,0.14866069906047352
terms113,terms129,soc,0.050990193996209056
terms113,terms130,soc,0.1403566740587879
terms113,terms131,soc,0.21213203488279989
terms113,terms132,soc,0.09486833180771977
terms113,terms133,soc,0.12529965099376014
terms113,terms134,soc,0.17262675101519903
terms113,terms135,soc,0.10000000149011612
terms113,terms136,soc,0.07071067074295627
terms113,terms137,soc,0.04472136688039786
terms113,terms138,soc,0.0984885822467506
terms113,terms139,soc,0.10295630489793223
terms113,terms140,soc,0.09486833180771977
terms113,terms141,soc,0.042426408557066794
terms113,terms142,soc,0.05000000149011692
terms113,terms143,soc,0.05830952020066176
terms113,terms144,soc,0.10000000745058131
terms113,terms145,soc,0.11704698869330284
terms113,terms146,soc,0.12999999523162842
terms113,terms147,soc,0.06999999284744263
terms113,terms148,soc,0.050000000000000024
terms113,terms149,soc,0.10049875007274416
terms113,terms150,soc,0.08062258007055186
terms114,terms115,soc,0.14866069054040848
terms114,terms116,soc,0.1600000113248825
terms114,terms117,soc,0.1252996396959594
terms114,terms118,soc,0.10440307292483103
terms114,terms119,soc,0.15033295472406513
terms114,terms120,soc,0.019999995827674866
terms114,terms121,soc,0.05656853727925168
terms114,terms122,soc,0.15231546213684435
terms114,terms123,soc,0.05830951700625173
terms114,terms124,soc,0.13038404576117588
terms114,terms125,soc,0.14422205089457443
terms114,terms126,soc,0.12165524053755022
terms114,terms127,soc,0.09433980901446719
terms114,terms128,soc,0.1964688393383455
terms114,terms129,soc,0.08999998867511749
terms114,terms130,soc,0.22360678242277474
terms114,terms131,soc,0.12206555754899281
terms114,terms132,soc,0.11704699887803968
terms114,terms133,soc,0.2195449926683748
terms114,terms134,soc,0.2624880790955485
terms114,terms135,soc,0.17000000113073518
terms114,terms136,soc,0.16155493541473293
terms114,terms137,soc,0.04999999180436143
terms114,terms138,soc,0.05656853727925168
terms114,terms139,soc,0.01000000536441803
terms114,terms140,soc,0.11704699887803968
terms114,terms141,soc,0.05385164513824431
terms114,terms142,soc,0.0894427104367893
terms114,terms143,soc,0.10999999940395355
terms114,terms144,soc,0.1941648852734924
terms114,terms145,soc,0.19999998807907107
terms114,terms146,soc,0.2158703252435852
terms114,terms147,soc,0.1581138747621374
terms114,terms148,soc,0.14212670347984468
terms114,terms149,soc,0.184390882195949
terms114,terms150,soc,0.07615772495399002
terms115,terms116,soc,0.1118034088709926
terms115,terms117,soc,0.040000006556510925
terms115,terms118,soc,0.07071068444068282
terms115,terms119,soc,0.09848858130113622
terms115,terms120,soc,0.13453624673972248
terms115,terms121,soc,0.15652476742138788
terms115,terms122,soc,0.05000000596046457
terms115,terms123,soc,0.14317821744962522
terms115,terms124,soc,0.030000008642673492
terms115,terms125,soc,0.0360555114321318
terms115,terms126,soc,0.08062258191881391
terms115,terms127,soc,0.1612451601411037
terms115,terms128,soc,0.1700000114300674
terms115,terms129,soc,0.10198039749008075
terms115,terms130,soc,0.1252996283981595
terms115,terms131,soc,0.2690724857262829
terms115,terms132,soc,0.1400000061839819
terms115,terms133,soc,0.08062258931186034
terms115,terms134,soc,0.1414213435932555
terms115,terms135,soc,0.05830951700625173
terms115,terms136,soc,0.056568541230519326
terms115,terms137,soc,0.09899496032429726
terms115,terms138,soc,0.15652476742138788
terms115,terms139,soc,0.15620500052011943
terms115,terms140,soc,0.1400000061839819
terms115,terms141,soc,0.10000000596046449
terms115,terms142,soc,0.07280110929071172
terms115,terms143,soc,0.10000000521540642
terms115,terms144,soc,0.05099020495505255
terms115,terms145,soc,0.06082761138848324
terms115,terms146,soc,0.11180339554298875
terms115,terms147,soc,0.06403124065222307
terms115,terms148,soc,0.01000000536441803
terms115,terms149,soc,0.09219544069391024
terms115,terms150,soc,0.13601471313968494
terms116,terms117,soc,0.07810250336039491
terms116,terms118,soc,0.06708204032459406
terms116,terms119,soc,0.014142148478528578
terms116,terms120,soc,0.14000001549720764
terms116,terms121,soc,0.12649112537318297
terms116,terms122,soc,0.0632455553238409
terms116,terms123,soc,0.11401755662463138
terms116,terms124,soc,0.08602325681044434
terms116,terms125,soc,0.14422205916025183
terms116,terms126,soc,0.044721378542402254
terms116,terms127,soc,0.2247220633401369
terms116,terms128,soc,0.05830952020066176
terms116,terms129,soc,0.07000002264976501
terms116,terms130,soc,0.07211100426649193
terms116,terms131,soc,0.25079873533285607
terms116,terms132,soc,0.06403125228807474
terms116,terms133,soc,0.11401753865450485
terms116,terms134,soc,0.12041592252341095
terms116,terms135,soc,0.17000000814304664
terms116,terms136,soc,0.06082762731176892
terms116,terms137,soc,0.12369318723638911
terms116,terms138,soc,0.12649112537318297
terms116,terms139,soc,0.17000001668930054
terms116,terms140,soc,0.06403125228807474
terms116,terms141,soc,0.11180341286939346
terms116,terms142,soc,0.14422206432630044
terms116,terms143,soc,0.050000011920928955
terms116,terms144,soc,0.10999999567866325
terms116,terms145,soc,0.1649242231453955
terms116,terms146,soc,0.07071066600143704
terms116,terms147,soc,0.05099019984092827
terms116,terms148,soc,0.10295630706892583
terms116,terms149,soc,0.04472135355239786
terms116,terms150,soc,0.09486834771126297
terms117,terms118,soc,0.03162277471682083
terms117,terms119,soc,0.06403123774325978
terms117,terms120,soc,0.10816654049565252
terms117,terms121,soc,0.12206556029568205
terms117,terms122,soc,0.030000001192092896
terms117,terms123,soc,0.10816653946244287
terms117,terms124,soc,0.009999997913837433
terms117,terms125,soc,0.06708204199059443
terms117,terms126,soc,0.041231053075802646
terms117,terms127,soc,0.1612451582928419
terms117,terms128,soc,0.13601471231801893
terms117,terms129,soc,0.0632455553238409
terms117,terms130,soc,0.111803382881385
terms117,terms131,soc,0.2408318914520985
terms117,terms132,soc,0.09999999962747097
terms117,terms133,soc,0.09433982086086688
terms117,terms134,soc,0.14142134148591254
terms117,terms135,soc,0.09486833357478011
terms117,terms136,soc,0.03999999165534973
terms117,terms137,soc,0.07615773865031819
terms117,terms138,soc,0.12206556029568205
terms117,terms139,soc,0.13416408231518845
terms117,terms140,soc,0.09999999962747097
terms117,terms141,soc,0.07211102699710169
terms117,terms142,soc,0.0728011051970477
terms117,terms143,soc,0.05999999865889549
terms117,terms144,soc,0.07071068444068282
